CustomerID,Age,Gender,Income,Location,ContractType,PaymentMethod,MonthlyCharges,TotalCharges,Tenure,CallMinutes,DataUsage,ServiceCalls,SatisfactionScore,MultipleLines,InternetService,OnlineSecurity,TechSupport,StreamingTV,StreamingMovies,Churn
CID002157,34,Male,52300.0,Rural,Month-to-Month,Electronic check,88.82,86.93,1,116.0,21.5,0,4.0,No,No,No,No,No,No,No
CID002158,35,Female,23400.0,Urban,Month-to-Month,Credit card,68.48,4740.01,66,97.0,0.7,4,5.0,Yes,DSL,No,Yes,Yes,Yes,Yes
CID002159,59,Male,33000.0,Suburban,Two Year,Electronic check,63.62,2173.48,34,108.0,46.6,2,,Yes,No,No,No,No,No,No
CID002160,48,Female,,Rural,One Year,Electronic check,45.65,136.63,3,63.0,5.7,3,2.0,No,Fiber optic,No,Yes,No,Yes,Yes
CID002161,23,Other,61300.0,Urban,One Year,Electronic check,48.02,503.08,10,195.0,32.9,3,4.0,No,Fiber optic,No,No,No,No,No
CID002162,43,Female,45800.0,Urban,Month-to-Month,Electronic check,82.73,402.35,5,214.0,2.8,0,4.0,No,Fiber optic,No,No,No,No,Yes
CID002163,47,Male,55200.0,Suburban,One Year,Electronic check,66.54,623.35,9,210.0,16.0,2,5.0,Yes,DSL,Yes,No,No,Yes,Yes
CID002164,57,Male,84300.0,Urban,One Year,Electronic check,87.38,88.18,1,83.0,66.2,0,4.0,Yes,Fiber optic,Yes,No,No,No,Yes
CID002165,63,Male,81500.0,Urban,Month-to-Month,Credit card,64.87,4523.63,68,306.0,1.9,2,4.0,Yes,Fiber optic,No,No,No,No,No
CID002166,24,Male,56800.0,Rural,Two Year,Credit card,44.46,2779.13,62,99.0,8.8,1,5.0,Yes,DSL,Yes,No,Yes,No,No
CID002167,27,Male,128700.0,Rural,Month-to-Month,Bank transfer,58.51,1184.08,20,246.0,38.2,3,5.0,No,Fiber optic,Yes,Yes,Yes,No,No
CID002168,21,Female,118100.0,Suburban,Month-to-Month,Mailed check,64.27,2109.77,34,155.0,15.6,2,4.0,No,DSL,Yes,Yes,No,Yes,No
CID002169,36,Male,80000.0,Suburban,Two Year,Mailed check,53.62,51.75,1,,26.3,3,3.0,Yes,Fiber optic,No,No,No,No,Yes
CID002170,46,Female,62200.0,Rural,One Year,Electronic check,35.29,69.85,2,100.0,41.8,1,5.0,No,Fiber optic,Yes,Yes,No,Yes,No
CID002171,54,Male,94900.0,Suburban,Month-to-Month,Electronic check,45.34,133.93,3,165.0,38.3,2,4.0,No,No,No,No,No,No,Yes
CID002172,38,Female,74600.0,Urban,Month-to-Month,Electronic check,74.52,152.2,2,163.0,12.6,3,,Yes,DSL,No,Yes,Yes,Yes,No
CID002173,35,Female,125800.0,Urban,Two Year,Mailed check,53.71,109.81,2,111.0,14.1,0,5.0,No,Fiber optic,No,No,No,Yes,No
CID002174,42,Male,112400.0,Urban,Month-to-Month,Electronic check,63.54,1598.63,25,236.0,21.2,3,5.0,Yes,No,No,No,No,No,Yes
CID002175,27,Male,29400.0,Urban,Month-to-Month,Electronic check,79.11,5326.77,68,144.0,3.3,3,3.0,No,DSL,No,No,No,Yes,Yes
CID002176,71,Female,28000.0,Urban,Month-to-Month,Electronic check,39.59,523.77,13,79.0,50.9,5,4.0,Yes,Fiber optic,Yes,No,Yes,No,No
CID002177,18,Female,36600.0,Urban,Two Year,Electronic check,42.56,390.22,9,293.0,2.5,2,3.0,Yes,DSL,Yes,No,Yes,No,Yes
CID002178,42,Female,118600.0,Urban,Two Year,Electronic check,42.34,2400.68,55,234.0,5.1,3,5.0,Yes,Fiber optic,No,No,No,Yes,Yes
CID002179,70,Male,19900.0,Urban,Month-to-Month,Electronic check,52.45,3461.44,64,186.0,72.4,4,5.0,No,DSL,Yes,No,Yes,No,Yes
CID002180,40,Male,78900.0,Suburban,Month-to-Month,Electronic check,86.63,2072.53,25,76.0,8.3,2,1.0,No,DSL,No,Yes,No,No,No
CID002181,37,Female,77200.0,Urban,Month-to-Month,Electronic check,89.01,1845.67,21,133.0,7.0,1,3.0,Yes,Fiber optic,Yes,No,Yes,No,No
CID002182,34,Female,135100.0,Suburban,Month-to-Month,Electronic check,25.04,447.11,18,328.0,13.8,3,5.0,Yes,Fiber optic,Yes,No,No,Yes,No
CID002183,37,Male,67900.0,Urban,One Year,Electronic check,30.35,1224.71,39,,32.2,1,4.0,Yes,Fiber optic,Yes,No,No,No,Yes
CID002184,60,Female,23400.0,Rural,Month-to-Month,Electronic check,72.55,217.69,3,108.0,11.4,2,,No,No,No,No,No,No,No
CID002185,18,Male,30600.0,Rural,Month-to-Month,Bank transfer,58.06,347.97,6,130.0,51.9,1,4.0,Yes,Fiber optic,No,Yes,No,No,No
CID002186,63,Male,26200.0,Suburban,One Year,Electronic check,57.98,58.29,1,165.0,4.0,1,5.0,No,No,No,No,No,No,No
CID002187,18,Male,41100.0,Suburban,Month-to-Month,Electronic check,76.44,1177.45,16,131.0,3.1,2,4.0,Yes,DSL,No,Yes,Yes,Yes,No
CID002188,36,Male,52700.0,Rural,Month-to-Month,Electronic check,105.51,5203.75,49,187.0,2.0,3,3.0,No,Fiber optic,Yes,No,No,No,Yes
CID002189,33,Female,26500.0,Urban,Month-to-Month,Electronic check,68.52,3237.04,47,139.0,8.9,0,5.0,No,Fiber optic,No,No,No,No,No
CID002190,48,Male,167600.0,Rural,One Year,Electronic check,72.86,523.0,7,178.0,5.6,4,,No,Fiber optic,No,Yes,No,No,No
CID002191,18,Male,23700.0,Suburban,Month-to-Month,Credit card,61.32,248.57,4,185.0,15.5,0,1.0,No,Fiber optic,No,No,Yes,No,Yes
CID002192,46,Female,153600.0,Suburban,Month-to-Month,Credit card,79.14,248.22,3,112.0,136.2,0,,Yes,No,No,No,No,No,Yes
CID002193,70,Female,137300.0,Urban,Month-to-Month,Electronic check,84.16,2015.65,25,326.0,50.7,1,4.0,Yes,Fiber optic,No,No,No,No,No
CID002194,19,Female,112300.0,Suburban,Two Year,Bank transfer,44.84,230.29,5,308.0,56.3,1,5.0,No,Fiber optic,No,Yes,Yes,No,No
CID002195,42,Female,36800.0,Suburban,Month-to-Month,Electronic check,56.45,231.48,4,254.0,44.4,1,4.0,Yes,Fiber optic,Yes,No,Yes,No,Yes
CID002196,30,Male,76100.0,Suburban,Two Year,Electronic check,45.22,839.36,19,139.0,7.9,2,4.0,No,Fiber optic,Yes,Yes,No,No,No
CID002197,46,Female,24500.0,Suburban,One Year,Bank transfer,73.04,1191.84,16,,6.4,1,2.0,Yes,No,No,No,No,No,No
CID002198,40,Female,113300.0,Urban,One Year,Electronic check,70.89,3961.07,55,207.0,32.9,4,5.0,Yes,DSL,Yes,No,No,No,No
CID002199,30,Female,56900.0,Urban,Month-to-Month,Mailed check,20.15,19.74,1,159.0,22.8,4,1.0,No,Fiber optic,No,No,Yes,Yes,No
CID002200,47,Male,45000.0,Urban,Month-to-Month,Bank transfer,61.57,4406.35,70,175.0,5.8,2,,No,Fiber optic,No,No,No,No,Yes
CID002201,67,Male,25400.0,Urban,Month-to-Month,Bank transfer,78.61,6559.63,80,,85.5,0,2.0,Yes,DSL,Yes,No,No,No,Yes
CID002202,37,Female,10600.0,Urban,Month-to-Month,Credit card,101.14,4065.97,41,153.0,13.8,4,5.0,No,DSL,Yes,No,Yes,Yes,Yes
CID002203,50,Male,28900.0,Urban,Two Year,Credit card,49.0,51.35,1,,42.1,3,5.0,No,DSL,Yes,No,Yes,Yes,No
CID002204,20,Female,130500.0,Urban,Month-to-Month,Credit card,77.49,452.12,6,131.0,1.9,2,4.0,Yes,No,No,No,No,No,Yes
CID002205,25,Female,45200.0,Suburban,Month-to-Month,Electronic check,72.04,2082.24,30,130.0,0.9,2,5.0,Yes,DSL,No,Yes,Yes,No,No
CID002206,47,Female,53200.0,Urban,Month-to-Month,Electronic check,59.54,228.09,4,377.0,,1,3.0,Yes,DSL,No,No,No,No,No
CID002207,62,Female,94700.0,Rural,One Year,Bank transfer,39.83,232.14,6,136.0,3.2,3,4.0,Yes,DSL,No,No,Yes,No,Yes
CID002208,45,Female,211900.0,Suburban,Month-to-Month,Credit card,44.95,221.21,5,345.0,96.9,4,5.0,No,No,No,No,No,No,Yes
CID002209,35,Male,151400.0,Suburban,Month-to-Month,Mailed check,85.74,350.96,4,412.0,41.8,3,5.0,No,Fiber optic,Yes,No,Yes,Yes,Yes
CID002210,39,Female,30300.0,Urban,Month-to-Month,Credit card,72.41,6445.92,93,218.0,15.1,1,5.0,No,Fiber optic,No,Yes,Yes,Yes,No
CID002211,21,Female,15400.0,Suburban,One Year,Electronic check,48.94,195.9,4,334.0,97.2,2,2.0,No,No,No,No,No,No,No
CID002212,49,Male,312300.0,Suburban,Month-to-Month,Electronic check,41.46,249.23,6,117.0,6.8,1,2.0,Yes,Fiber optic,No,Yes,No,Yes,Yes
CID002213,53,Male,293100.0,Rural,Month-to-Month,Electronic check,85.47,6152.71,74,288.0,28.4,1,4.0,No,No,No,No,No,No,No
CID002214,33,Male,68300.0,Suburban,Month-to-Month,Mailed check,50.1,239.11,5,180.0,0.4,1,2.0,No,DSL,No,Yes,Yes,Yes,Yes
CID002215,32,Female,24600.0,Suburban,Two Year,Credit card,56.76,165.6,3,251.0,,0,4.0,Yes,No,No,No,No,No,Yes
CID002216,43,Male,117500.0,Rural,Month-to-Month,Electronic check,67.38,590.07,9,181.0,2.1,0,4.0,No,No,No,No,No,No,No
CID002217,33,Female,55500.0,Urban,One Year,Credit card,59.36,3265.71,54,70.0,11.4,1,4.0,No,No,No,No,No,No,No
CID002218,39,Male,55300.0,Urban,One Year,Mailed check,86.26,1343.42,16,163.0,12.0,1,4.0,No,DSL,No,No,No,Yes,No
CID002219,71,Male,112000.0,Suburban,Month-to-Month,Mailed check,28.03,165.49,6,274.0,11.8,1,2.0,No,DSL,No,Yes,No,No,No
CID002220,36,Female,75700.0,Urban,Month-to-Month,Credit card,52.43,1051.2,21,237.0,13.4,1,4.0,Yes,No,No,No,No,No,Yes
CID002221,34,Male,26100.0,Urban,Month-to-Month,Electronic check,101.98,5471.93,53,231.0,24.0,1,3.0,Yes,DSL,Yes,Yes,Yes,Yes,Yes
CID002222,30,Female,47700.0,Suburban,Month-to-Month,Credit card,88.7,4600.47,52,132.0,5.3,0,5.0,Yes,Fiber optic,No,No,Yes,Yes,No
CID002223,51,Female,95100.0,Urban,Month-to-Month,Electronic check,65.18,770.03,12,98.0,6.7,1,5.0,Yes,Fiber optic,Yes,No,No,No,No
CID002224,37,Female,,Suburban,Month-to-Month,Electronic check,107.34,3614.08,33,397.0,25.9,0,4.0,Yes,DSL,Yes,Yes,No,No,No
CID002225,30,Male,71900.0,Rural,Month-to-Month,Bank transfer,90.07,183.42,2,228.0,15.7,0,4.0,No,Fiber optic,No,No,No,No,No
CID002226,59,Female,115100.0,Urban,Month-to-Month,Credit card,59.54,1345.85,23,226.0,4.4,6,3.0,No,Fiber optic,Yes,Yes,No,No,Yes
CID002227,61,Female,46500.0,Urban,One Year,Bank transfer,43.9,2599.52,58,300.0,38.7,1,5.0,Yes,Fiber optic,Yes,No,Yes,No,No
CID002228,30,Female,67900.0,Urban,One Year,Bank transfer,80.99,319.04,4,188.0,66.8,1,5.0,No,DSL,Yes,No,No,Yes,No
CID002229,18,Male,5600.0,Urban,Month-to-Month,Credit card,53.73,992.49,19,91.0,15.7,1,5.0,Yes,DSL,No,No,No,Yes,Yes
CID002230,55,Female,43700.0,Urban,Month-to-Month,Electronic check,75.0,153.3,2,275.0,23.8,1,5.0,No,No,No,No,No,No,No
CID002231,29,Female,102200.0,Urban,Two Year,Credit card,64.97,1727.74,26,175.0,42.2,4,5.0,No,DSL,Yes,No,No,Yes,No
CID002232,51,Female,45600.0,Urban,One Year,Mailed check,62.71,2990.17,46,293.0,82.9,0,4.0,Yes,Fiber optic,Yes,No,No,No,No
CID002233,18,Male,43200.0,Urban,Two Year,Electronic check,50.1,450.94,9,221.0,87.0,0,3.0,Yes,DSL,No,Yes,No,No,No
CID002234,53,Male,28900.0,Suburban,Month-to-Month,Electronic check,36.6,641.17,18,191.0,64.0,1,3.0,Yes,Fiber optic,Yes,No,Yes,Yes,No
CID002235,21,Male,120900.0,Rural,Month-to-Month,Electronic check,89.95,2510.47,27,144.0,42.3,2,4.0,No,Fiber optic,No,No,No,No,No
CID002236,50,Male,87900.0,Suburban,Month-to-Month,Electronic check,33.66,390.78,12,,13.9,2,5.0,No,Fiber optic,No,No,No,No,No
CID002237,40,Male,106700.0,Suburban,One Year,Electronic check,80.29,83.81,1,165.0,27.7,0,4.0,Yes,No,No,No,No,No,No
CID002238,25,Male,17900.0,Urban,Month-to-Month,Electronic check,36.33,178.14,5,288.0,36.0,0,4.0,No,Fiber optic,Yes,No,No,No,Yes
CID002239,33,Female,53500.0,Suburban,Month-to-Month,Bank transfer,53.43,3509.25,69,150.0,2.4,2,2.0,No,Fiber optic,Yes,Yes,Yes,No,Yes
CID002240,50,Male,49200.0,Urban,Month-to-Month,Bank transfer,93.37,542.67,6,249.0,3.1,3,5.0,No,Fiber optic,No,No,Yes,No,Yes
CID002241,41,Female,49200.0,Urban,One Year,Bank transfer,81.71,81.01,1,158.0,30.6,3,3.0,Yes,Fiber optic,No,No,Yes,Yes,Yes
CID002242,48,Male,,Rural,Month-to-Month,Electronic check,71.89,206.08,3,54.0,27.5,2,5.0,No,Fiber optic,Yes,No,No,No,No
CID002243,69,Male,47000.0,Urban,One Year,Credit card,54.58,973.55,18,135.0,40.7,4,3.0,No,Fiber optic,Yes,Yes,Yes,Yes,Yes
CID002244,18,Male,108500.0,Urban,Two Year,Electronic check,51.53,399.99,8,227.0,5.1,0,5.0,Yes,Fiber optic,Yes,Yes,No,Yes,No
CID002245,64,Male,15700.0,Rural,One Year,Bank transfer,30.54,2122.17,73,249.0,69.0,3,5.0,No,DSL,No,Yes,No,No,No
CID002246,41,Female,207800.0,Rural,Month-to-Month,Electronic check,91.84,7289.52,81,239.0,6.8,1,5.0,No,No,No,No,No,No,Yes
CID002247,26,Female,84000.0,Urban,Two Year,Mailed check,43.8,3408.1,80,85.0,3.6,4,4.0,Yes,Fiber optic,No,Yes,No,Yes,No
CID002248,20,Male,58100.0,Urban,Month-to-Month,Electronic check,64.92,257.6,4,57.0,9.8,4,4.0,No,Fiber optic,No,Yes,Yes,No,No
CID002249,37,Male,113000.0,Suburban,Month-to-Month,Credit card,71.7,662.01,9,114.0,41.3,0,2.0,No,Fiber optic,No,No,Yes,No,Yes
CID002250,53,Male,21700.0,Suburban,Two Year,Credit card,52.77,422.57,8,,0.7,2,,No,DSL,No,Yes,No,Yes,No
CID002251,38,Female,37600.0,Urban,Month-to-Month,Bank transfer,78.93,810.46,10,184.0,6.4,4,,No,No,No,No,No,No,Yes
CID002252,62,Female,55000.0,Suburban,Month-to-Month,Electronic check,94.51,557.8,6,219.0,77.9,1,,No,Fiber optic,Yes,No,Yes,Yes,Yes
CID002253,18,Female,155700.0,Rural,Month-to-Month,Electronic check,95.41,3267.55,36,109.0,0.4,2,3.0,No,Fiber optic,No,No,No,Yes,Yes
CID002254,39,Female,58000.0,Urban,Month-to-Month,Credit card,69.39,3615.97,50,206.0,8.2,4,4.0,No,Fiber optic,Yes,No,Yes,No,No
CID002255,21,Female,82000.0,Rural,Month-to-Month,Mailed check,84.7,415.65,5,213.0,9.9,2,4.0,No,Fiber optic,No,No,No,Yes,No
CID002256,45,Male,39600.0,Rural,Month-to-Month,Credit card,87.4,5783.9,66,302.0,64.4,1,4.0,No,Fiber optic,No,No,No,Yes,No
CID002257,53,Male,84200.0,Urban,Month-to-Month,Electronic check,35.24,2143.02,61,288.0,47.6,0,3.0,No,No,No,No,No,No,No
CID002258,33,Female,,Suburban,One Year,Credit card,53.43,4202.17,78,185.0,,2,3.0,No,Fiber optic,No,Yes,Yes,Yes,No
CID002259,18,Female,120200.0,Urban,Month-to-Month,Credit card,51.87,1077.34,20,174.0,9.6,1,,No,Fiber optic,Yes,No,Yes,Yes,No
CID002260,42,Female,56600.0,Suburban,Month-to-Month,Bank transfer,70.52,73.11,1,126.0,72.3,0,5.0,No,Fiber optic,Yes,Yes,Yes,Yes,No
CID002261,46,Female,96100.0,Suburban,Month-to-Month,Electronic check,95.11,7277.01,73,130.0,5.2,1,,No,DSL,Yes,Yes,Yes,No,Yes
CID002262,46,Male,89700.0,Urban,One Year,Mailed check,71.68,215.65,3,147.0,16.2,2,3.0,Yes,DSL,No,No,No,No,No
CID002263,58,Female,85400.0,Suburban,One Year,Credit card,72.3,75.35,1,95.0,,0,4.0,No,DSL,Yes,No,No,Yes,No
CID002264,23,Female,130400.0,Rural,Two Year,Credit card,46.05,643.57,14,71.0,68.4,2,4.0,No,Fiber optic,No,No,No,Yes,No
CID002265,50,Male,129700.0,Urban,Month-to-Month,Electronic check,62.17,59.34,1,144.0,35.2,3,,No,DSL,Yes,No,No,No,Yes
CID002266,57,Female,54800.0,Urban,Month-to-Month,Electronic check,57.93,55.88,1,148.0,15.6,0,4.0,No,DSL,Yes,Yes,No,Yes,No
CID002267,18,Female,93800.0,Urban,Month-to-Month,Credit card,52.08,768.23,15,272.0,23.4,4,5.0,No,Fiber optic,No,Yes,Yes,No,Yes
CID002268,44,Male,45800.0,Suburban,Month-to-Month,Bank transfer,81.53,2084.2,25,174.0,59.5,3,3.0,Yes,DSL,Yes,No,No,Yes,No
CID002269,32,Male,31400.0,Rural,Month-to-Month,Credit card,59.02,1187.53,21,113.0,44.5,1,4.0,No,DSL,No,Yes,No,Yes,No
CID002270,38,Male,49600.0,Rural,Two Year,Credit card,36.99,1532.07,42,226.0,23.9,1,3.0,No,DSL,Yes,No,No,Yes,No
CID002271,45,Female,56800.0,Urban,Month-to-Month,Credit card,75.75,7066.95,89,159.0,61.7,2,3.0,No,Fiber optic,No,No,No,No,Yes
CID002272,32,Male,18700.0,Suburban,Two Year,Electronic check,50.67,260.59,5,91.0,12.0,5,5.0,No,DSL,No,Yes,Yes,No,No
CID002273,29,Female,109300.0,Urban,Month-to-Month,Electronic check,75.94,4053.8,53,198.0,33.0,1,4.0,Yes,Fiber optic,Yes,No,No,Yes,No
CID002274,40,Female,8600.0,Urban,Two Year,Electronic check,64.47,616.45,10,194.0,0.4,3,5.0,No,DSL,No,Yes,Yes,No,No
CID002275,23,Male,400500.0,Suburban,Month-to-Month,Credit card,70.48,536.47,8,222.0,21.9,1,5.0,No,No,No,No,No,No,Yes
CID002276,23,Female,171300.0,Suburban,Two Year,Mailed check,43.58,41.86,1,85.0,3.7,2,4.0,Yes,DSL,No,No,Yes,Yes,No
CID002277,50,Other,49900.0,Suburban,Month-to-Month,Electronic check,57.01,840.37,15,220.0,18.6,4,5.0,No,DSL,Yes,Yes,Yes,No,Yes
CID002278,22,Male,60300.0,Rural,Two Year,Electronic check,40.39,979.67,24,396.0,7.1,1,1.0,No,DSL,No,Yes,Yes,Yes,No
CID002279,49,Male,,Suburban,Month-to-Month,Electronic check,54.69,4932.3,93,436.0,12.0,2,3.0,Yes,Fiber optic,No,No,No,Yes,No
CID002280,46,Female,39600.0,Suburban,Month-to-Month,Credit card,44.99,257.82,6,331.0,39.3,5,5.0,No,No,No,No,No,No,No
CID002281,18,Female,68500.0,Urban,Month-to-Month,Bank transfer,72.37,5483.31,79,157.0,1.5,3,5.0,Yes,Fiber optic,No,No,Yes,No,No
CID002282,29,Male,54100.0,Rural,Month-to-Month,Bank transfer,56.48,1065.26,19,266.0,19.3,7,,Yes,Fiber optic,Yes,No,No,Yes,No
CID002283,57,Male,,Suburban,One Year,Electronic check,61.93,5344.2,84,54.0,3.9,4,4.0,No,No,No,No,No,No,No
CID002284,25,Male,68000.0,Rural,Two Year,Credit card,46.37,2919.39,61,110.0,21.3,2,3.0,No,Fiber optic,No,No,Yes,No,No
CID002285,33,Other,23900.0,Urban,One Year,Electronic check,58.41,457.52,8,195.0,25.1,2,4.0,No,DSL,Yes,No,Yes,No,No
CID002286,46,Male,61600.0,Suburban,One Year,Bank transfer,86.3,1403.37,16,242.0,5.0,1,4.0,Yes,DSL,No,No,No,Yes,No
CID002287,51,Female,67100.0,Suburban,Month-to-Month,Electronic check,92.89,3400.06,37,143.0,0.1,1,2.0,No,Fiber optic,Yes,No,Yes,No,No
CID002288,36,Female,65500.0,Urban,One Year,Electronic check,36.91,270.58,7,,2.2,0,5.0,No,No,No,No,No,No,No
CID002289,31,Male,51500.0,Suburban,Month-to-Month,Electronic check,57.81,57.26,1,136.0,29.2,2,1.0,No,DSL,No,Yes,No,Yes,No
CID002290,61,Female,132800.0,Rural,Two Year,Bank transfer,31.02,798.12,26,423.0,12.0,2,5.0,No,No,No,No,No,No,No
CID002291,66,Male,46700.0,Urban,Month-to-Month,Bank transfer,61.96,805.61,13,167.0,11.7,1,5.0,No,DSL,Yes,Yes,No,No,No
CID002292,54,Female,70200.0,Urban,One Year,Electronic check,64.98,3713.8,60,243.0,29.4,3,5.0,No,DSL,Yes,Yes,No,No,No
CID002293,41,Male,148500.0,Suburban,Month-to-Month,Electronic check,91.46,181.42,2,229.0,17.2,3,4.0,No,Fiber optic,No,No,No,No,No
CID002294,27,Female,56600.0,Urban,Month-to-Month,Credit card,90.46,467.17,5,135.0,25.3,1,3.0,No,Fiber optic,Yes,No,No,No,Yes
CID002295,27,Female,69600.0,Suburban,Month-to-Month,Electronic check,76.36,5945.62,77,187.0,62.9,1,4.0,No,Fiber optic,No,No,No,No,No
CID002296,47,Male,56000.0,Suburban,Month-to-Month,Electronic check,51.35,268.8,5,169.0,17.7,3,,No,DSL,No,No,No,Yes,Yes
CID002297,46,Male,142400.0,Urban,Month-to-Month,Mailed check,86.89,5122.49,60,235.0,25.4,2,5.0,No,DSL,No,No,Yes,Yes,No
CID002298,61,Male,50000.0,Rural,Month-to-Month,Credit card,70.98,4251.8,62,358.0,,3,5.0,No,Fiber optic,Yes,No,Yes,No,No
CID002299,49,Male,147000.0,Suburban,One Year,Electronic check,62.85,64.42,1,,19.1,0,3.0,No,No,No,No,No,No,Yes
CID002300,18,Female,55700.0,Rural,Month-to-Month,Credit card,109.05,416.29,4,168.0,27.3,3,5.0,Yes,Fiber optic,Yes,No,Yes,No,No
CID002301,55,Female,32800.0,Suburban,Two Year,Electronic check,40.56,156.72,4,217.0,44.9,1,4.0,No,DSL,No,No,Yes,No,No
CID002302,25,Male,96300.0,Rural,Month-to-Month,Electronic check,111.48,1004.02,9,206.0,41.2,1,2.0,Yes,Fiber optic,Yes,No,No,Yes,No
CID002303,34,Female,48400.0,Urban,Month-to-Month,Electronic check,105.97,8257.91,76,199.0,1.5,2,5.0,No,No,No,No,No,No,No
CID002304,43,Female,,Urban,Month-to-Month,Bank transfer,71.36,4108.59,57,174.0,75.8,0,5.0,No,Fiber optic,No,No,Yes,Yes,Yes
CID002305,69,Female,8900.0,Urban,Month-to-Month,Electronic check,73.87,7985.15,103,278.0,47.0,1,4.0,No,Fiber optic,No,Yes,No,No,No
CID002306,85,Male,60100.0,Urban,Month-to-Month,Bank transfer,55.86,2893.0,51,278.0,88.2,1,,No,No,No,No,No,No,No
CID002307,49,Male,43400.0,Rural,Month-to-Month,Electronic check,73.8,5584.06,74,220.0,5.4,3,4.0,Yes,Fiber optic,No,Yes,Yes,Yes,Yes
CID002308,37,Male,28400.0,Suburban,Month-to-Month,Electronic check,71.87,75.42,1,318.0,19.2,2,1.0,Yes,Fiber optic,No,No,Yes,No,Yes
CID002309,48,Female,40600.0,Rural,One Year,Credit card,49.67,2757.11,55,79.0,14.5,2,4.0,No,DSL,Yes,No,No,Yes,No
CID002310,53,Male,40100.0,Urban,Month-to-Month,Bank transfer,55.7,3356.83,59,333.0,11.8,1,5.0,Yes,Fiber optic,No,No,No,No,No
CID002311,35,Male,57900.0,Urban,Month-to-Month,Electronic check,65.22,2684.0,42,347.0,13.0,1,3.0,No,No,No,No,No,No,No
CID002312,66,Male,23000.0,Rural,One Year,Bank transfer,59.86,961.28,16,118.0,58.5,2,2.0,Yes,Fiber optic,No,No,No,Yes,No
CID002313,43,Female,74700.0,Urban,One Year,Bank transfer,34.31,2500.64,70,227.0,30.0,3,4.0,Yes,DSL,No,No,Yes,No,No
CID002314,47,Male,155800.0,Suburban,Month-to-Month,Electronic check,92.54,383.24,4,166.0,9.8,4,3.0,Yes,Fiber optic,Yes,No,Yes,Yes,Yes
CID002315,49,Male,72900.0,Urban,One Year,Mailed check,52.54,1133.49,22,271.0,11.9,0,4.0,No,No,No,No,No,No,No
CID002316,46,Male,105500.0,Rural,Two Year,Electronic check,46.99,2918.1,63,345.0,15.8,1,4.0,No,Fiber optic,No,Yes,Yes,No,No
CID002317,52,Male,128800.0,Suburban,Month-to-Month,Mailed check,73.55,5250.73,69,413.0,11.4,1,5.0,No,Fiber optic,No,No,Yes,Yes,Yes
CID002318,30,Female,142300.0,Suburban,Month-to-Month,Credit card,64.66,695.94,11,237.0,5.9,2,4.0,No,Fiber optic,No,No,Yes,No,No
CID002319,31,Male,221700.0,Urban,Two Year,Electronic check,61.39,63.77,1,204.0,14.3,5,5.0,No,DSL,No,Yes,No,No,No
CID002320,23,Male,42200.0,Suburban,Month-to-Month,Electronic check,64.31,1255.34,19,235.0,2.1,3,4.0,Yes,Fiber optic,No,Yes,No,Yes,No
CID002321,46,Female,36200.0,Rural,Month-to-Month,Electronic check,58.33,450.42,8,108.0,48.2,4,2.0,No,Fiber optic,Yes,Yes,Yes,Yes,Yes
CID002322,51,Male,103600.0,Rural,Month-to-Month,Credit card,82.4,252.63,3,285.0,43.6,2,4.0,No,DSL,No,No,Yes,No,Yes
CID002323,46,Male,98300.0,Urban,One Year,Bank transfer,71.4,737.87,10,254.0,55.6,0,5.0,No,Fiber optic,Yes,Yes,No,No,No
CID002324,65,Female,103100.0,Urban,Two Year,Electronic check,75.03,1881.4,26,223.0,14.8,1,4.0,Yes,Fiber optic,No,No,No,No,No
CID002325,39,Male,224700.0,Urban,One Year,Mailed check,31.57,2294.78,73,116.0,26.3,1,5.0,Yes,DSL,Yes,No,No,Yes,Yes
CID002326,50,Male,60400.0,Urban,Two Year,Electronic check,50.76,105.2,2,153.0,41.5,3,,No,Fiber optic,No,Yes,No,Yes,Yes
CID002327,23,Male,80700.0,Suburban,Month-to-Month,Bank transfer,83.62,486.6,6,161.0,9.5,1,2.0,No,DSL,Yes,Yes,No,Yes,No
CID002328,34,Female,30100.0,Urban,Month-to-Month,Mailed check,51.8,3143.71,61,148.0,25.1,1,2.0,No,DSL,No,No,No,No,No
CID002329,50,Female,266900.0,Urban,One Year,Credit card,81.09,328.02,4,246.0,14.4,0,4.0,Yes,No,No,No,No,No,No
CID002330,52,Female,47300.0,Suburban,Two Year,Electronic check,43.15,1573.66,38,,11.7,1,5.0,No,DSL,Yes,Yes,Yes,Yes,No
CID002331,35,Female,48300.0,Suburban,Month-to-Month,Bank transfer,72.37,5341.75,76,124.0,49.1,4,,Yes,Fiber optic,No,No,No,No,Yes
CID002332,38,Male,47000.0,Suburban,Month-to-Month,Bank transfer,91.75,6766.91,74,311.0,24.5,1,4.0,No,No,No,No,No,No,No
CID002333,18,Male,38100.0,Rural,Month-to-Month,Credit card,48.15,237.71,5,384.0,24.4,1,5.0,No,Fiber optic,No,No,No,No,No
CID002334,34,Female,35900.0,Urban,Month-to-Month,Mailed check,67.34,330.8,5,78.0,4.3,3,5.0,Yes,Fiber optic,No,Yes,Yes,No,Yes
CID002335,53,Female,41500.0,Suburban,Month-to-Month,Bank transfer,85.36,6017.46,74,100.0,10.7,3,,No,No,No,No,No,No,Yes
CID002336,48,Male,23000.0,Urban,Month-to-Month,Electronic check,73.02,3502.66,46,121.0,46.0,0,2.0,Yes,DSL,No,No,Yes,Yes,No
